Age,Sex
20,1
42,2
56,1
19,1
100,2
23,2
52,3
20,2
55,2
65,1
71,3
42,1
56,1
73,2
77,1
110,4
29,2
-1,1
48,2
41,2
15,1
207,13
41,2
27,1
26,2
80,1
46,1
41,1
48,1
19,2
50,1
73,8
69,1
40,2
54,2
40,2
149,3
220,8
103,4
52,1
99,4
41,2
128,6
18,2
136,7
41,2
207,10
281,11
59,3
52,2
166,8
73,2
40,4
42,1
55,3
250,8
12,1
69,4
23,1
35,1
31,1
324,17
9,2
55,2
10,2
4,1
25,2
30,1
111,5
46,1
114,4
21,1
22,2
103,5
43,4
33,1
26,2
160,5
150,3
46,1
39,2
74,4
3,2
94,3
155,8
18,2
2,2
88,2
70,4
151,4
55,1
207,7
125,4
115,3
32,1
144,6
21,2
209,8
67,2
39,2
46,4
30,2
132,5
176,5
117,7
107,3
49,2
48,1
29,3
28,3
13,2
185,8
344,10
18,1
67,2
59,2
35,1
131,6
44,1
72,3
31,2
270,12
56,2
22,1
202,7
12,2
57,1
13,1
42,2
188,9
214,7
31,1
16,1
79,7
121,4
40,1
67,4
129,6
64,2
17,1
49,1
59,3
23,2
17,1
47,1
205,7
43,3
16,1
17,2
157,8
62,1
107,6
97,5
69,5
30,2
58,4
42,1
107,4
43,2
139,3
39,4
47,1
38,3
59,4
19,2
21,1
25,1
21,1
22,1
21,1
20,1
35,4
19,1
22,2
45,1
28,2
44,1
19,1
18,1
22,1
35,1
57,4
71,4
133,3
256,6
19,2
19,1
44,1
93,2
39,1
88,3
129,3
20,1
84,3
59,1
42,2
79,3
54,2
104,4
79,2
39,1
38,1
43,1
137,6
75,5
80,2
104,3
131,5
46,1
425,11
32,2
123,4
46,1
15,1
44,3
112,6
52,2
73,4
106,4
44,1
18,2
104,3
30,2
200,9
30,1
96,4
124,5
17,1
266,10
14,2
83,4
38,1
147,12
84,3
115,14
152,6
55,1
32,3
121,4
40,1
204,10
23,1
25,1
36,1
133,6
23,1
31,1
118,2
192,4
49,2
71,2
59,1
21,1
171,5
70,3
28,1
90,2
19,1
61,2
56,2
97,3
79,1
22,2
30,1
40,1
66,2
73,2
70,2
33,2
18,2
21,1
64,1
33,1
69,1
84,2
63,2
63,3
63,2
25,1
20,1
22,2
91,2
18,1
59,2
26,1
49,1
71,2
41,1
43,1
234,8
94,3
118,2
45,3
28,1
36,1
3,1
59,2
52,2
66,3
81,2
112,3
32,2
136,4
72,3
56,1
153,8
16,1
75,1
42,1
37,2
25,2
75,3
75,2
193,5
32,1
33,1
155,4
104,4
0,1
22,1
306,7
80,3
47,2
18,1
30,2
71,2
26,2
23,1
16,1
112,4
-1,1
45,2
26,3
77,2
71,3
20,1
11,2
12,2
84,7
76,3
20,1
16,2
33,2
70,5
30,3
15,2
90,3
114,3
75,2
51,2
53,2
112,5
22,1
55,1
57,2
163,11
13,2
76,4
79,2
24,2
36,1
25,1
17,1
25,1
185,10
236,7
41,3
51,2
19,1
65,2
5,2
156,14
19,2
144,4
24,1
38,2
85,3
77,4
29,2
41,2
125,6
24,1
67,3
82,4
24,2
104,7
231,5
40,2
36,2
187,10
159,4
22,1
38,4
113,5
35,1
19,2
-1,2
-1,1
6,1
23,1
34,3
22,1
35,2
48,1
56,3
93,3
27,1
30,2
88,4
16,1
65,2
19,1
67,4
135,4
85,4
24,1
43,2
41,2
51,2
27,1
20,2
74,5
35,2
125,5
36,2
28,2
117,3
40,1
32,2
18,1
65,2
43,3
40,2
23,2
19,2
24,1
69,2
36,3
61,1
77,1
16,1
22,1
20,1
54,1
21,1
57,1
53,1
91,3
93,3
17,1
48,1
147,4
44,1
50,1
9,2
94,4
142,3
59,1
91,2
68,3
16,2
35,1
93,7
37,1
140,6
60,4
126,5
26,2
246,14
20,2
91,2
81,4
166,6
121,6
51,3
71,4
189,12
45,4
11,2
61,3
52,1
57,5
13,1
16,1
50,3
29,1
52,1
392,18
28,4
85,2
38,1
61,4
69,1
78,3
32,2
160,8
88,1
180,8
28,2
43,1
185,6
63,1
88,1
43,1
198,6
44,1
28,2
42,1
102,3
125,2
69,4
97,3
44,1
50,1
45,1
25,1
106,4
27,2
82,1
24,2
74,4
77,6
51,2
82,2
220,6
25,1
25,2
231,7
45,2
73,2
128,5
75,2
98,2
208,5
12,2
50,2
44,2
48,1
43,1
90,4
46,1
17,2
204,10
2,1
160,3
222,10
148,3
110,6
79,3
33,2
218,7
18,2
141,3
84,4
57,1
383,18
343,8
54,1
49,2
60,3
41,2
269,10
155,3
142,4
95,4
85,2
114,3
177,7
38,1
73,3
188,9
47,1
156,8
30,2
14,1
88,2
97,4
84,9
78,2
4,2
37,2
18,2
81,2
66,4
50,2
63,3
21,2
140,4
86,1
35,2
39,2
231,16
41,3
51,4
54,2
10,2
168,9
20,2
103,7
60,1
30,1
261,8
75,7
44,2
52,2
10,1
108,2
-1,1
143,6
125,3
109,3
24,1
154,5
47,2
136,6
0,1
19,1
38,1
222,12
-1,2
76,5
35,1
76,2
86,2
8,2
38,1
178,6
92,4
44,2
43,3
105,5
59,1
40,1
18,1
80,6
29,1
178,6
50,2
34,1
27,1
67,4
177,6
77,3
50,1
99,2
28,2
-1,1
19,1
101,5
39,3
66,3
28,1
44,2
53,3
36,1
53,2
33,3
13,2
72,1
52,1
248,6
131,2
21,1
66,2
20,1
17,1
121,5
74,4
45,1
105,4
86,2
36,1
67,1
35,1
108,4
38,2
27,1
27,1
46,1
23,1
21,1
21,1
22,2
51,1
38,1
35,1
48,1
29,1
23,1
168,5
22,2
58,2
22,1
29,2
50,1
102,5
12,1
74,3
48,2
164,5
111,10
50,1
197,6
24,3
27,1
19,2
107,7
90,5
165,6
141,6
57,4
128,4
95,7
62,1
198,10
82,1
38,1
35,1
21,2
24,2
61,2
24,1
25,2
74,1
64,2
75,2
17,1
36,2
173,6
18,2
94,3
18,1
56,2
46,2
-1,2
59,3
23,1
98,4
41,1
5,1
85,2
48,2
343,10
54,4
79,1
87,3
294,10
108,4
372,11
50,1
33,3
83,2
157,4
101,3
53,3
33,1
13,1
221,5
20,2
34,1
44,1
92,4
113,3
95,4
271,8
54,2
44,4
102,5
52,2
24,1
16,1
29,1
169,6
63,1
132,3
22,1
183,5
87,1
226,6
23,2
-1,2
121,4
83,4
93,5
136,4
187,7
216,6
75,2
147,3
118,6
18,1
242,12
81,1
24,2
38,2
35,4
35,1
84,2
129,3
11,2
-6,11
33,1
16,2
34,1
43,2
80,4
110,6
75,2
25,3
21,2
111,4
72,2
44,1
55,3
-1,1
81,4
125,5
61,2
47,3
41,1
31,1
27,4
28,1
160,7
-1,2
91,5
221,8
54,2
19,1
66,4
56,2
203,10
44,4
61,4
39,1
61,4
99,6
12,1
77,3
41,1
37,1
46,2
110,4
50,1
142,4
15,1
26,2
161,6
23,2
145,4
26,1
167,7
21,1
42,2
32,1
10,1
106,2
81,2
30,1
34,1
109,4
174,4
99,2
101,4
42,1
51,3
56,1
36,3
42,2
18,2
31,2
67,3
44,3
35,2
101,4
73,2
51,4
101,3
44,1
28,1
26,1
9,1
30,4
50,1
87,3
125,6
101,4
34,1
19,2
69,1
43,1
18,1
27,1
69,5
18,2
62,2
25,1
155,4
20,1
23,2
81,3
39,1
16,1
24,2
21,2
38,3
26,4
17,2
19,1
23,1
42,1
45,1
85,2
17,1
19,2
57,1
39,2
17,2
23,1
35,2
56,4
17,1
40,2
42,3
20,1
46,4
30,1
52,5
43,1
19,2
23,1
31,1
40,2
49,1
30,1
18,1
16,2
44,1
54,3
35,1
63,2
145,3
30,1
35,1
44,3
69,3
258,8
52,1
32,2
96,3
44,2
5,1
43,1
45,2
30,1
61,1
17,1
99,3
53,3
133,4
56,3
58,1
69,2
60,1
67,3
31,1
77,6
132,6
135,11
13,2
179,5
40,4
38,2
5,2
47,3
85,2
307,16
34,2
17,2
45,1
90,3
245,6
104,2
19,1
44,2
58,3
77,3
28,3
29,2
46,1
54,3
46,1
79,2
17,1
18,1
53,1
77,2
71,3
47,1
171,6
90,2
143,4
67,2
19,2
52,2
226,5
34,1
50,3
45,2
187,7
27,2
349,9
80,3
12,1
30,2
73,2
39,1
179,6
18,2
62,1
18,2
85,4
85,6
73,1
249,7
106,4
72,2
112,4
34,2
9,2
47,2
21,2
16,2
34,1
31,2
48,1
183,6
56,4
35,1
67,2
15,1
26,1
376,15
52,2
301,12
112,6
23,1
61,1
22,2
65,2
31,2
78,1
50,1
75,4
123,5
425,18
73,4
90,1
27,4
343,12
65,2
38,3
58,2
51,3
70,4
257,9
26,3
60,6
161,9
23,1
45,1
22,2
116,4
145,7
29,2
48,2
69,2
114,7
205,9
23,4
72,2
63,3
169,8
45,4
22,2
79,5
44,3
117,4
68,1
169,6
82,2
26,1
337,9
34,1
47,3
93,4
98,4
50,1
28,2
116,7
39,1
66,3
36,1
206,7
50,1
91,6
16,2
13,1
16,2
44,3
78,5
75,2
118,11
60,3
70,4
112,4
19,1
74,1
50,2
33,1
90,5
42,4
49,2
210,10
25,2
61,4
52,1
52,3
373,18
80,4
248,12
74,4
43,2
43,1
70,1
19,2
32,3
28,1
31,1
25,2
23,1
-1,1
36,1
189,7
71,3
24,1
20,2
37,1
17,2
16,1
19,1
70,1
16,2
35,3
17,1
67,3
47,1
49,1
169,9
80,3
74,3
100,4
66,3
50,1
174,7
34,1
18,1
151,4
62,1
64,3
123,4
25,1
110,2
72,1
17,4
46,2
83,2
18,1
53,3
43,1
42,1
25,1
175,6
82,3
-1,-1
61,3
18,2
150,3
41,1
18,2
50,3
20,1
23,1
67,1
90,3
60,2
28,1
49,2
43,1
87,3
26,1
91,3
-1,1
105,2
43,1
36,1
26,2
90,3
16,1
182,5
78,3
58,3
58,3
80,4
100,5
70,3
15,2
11,1
91,3
14,1
257,14
24,1
19,2
94,4
12,2
338,16
41,1
9,1
178,11
40,2
222,6
12,1
7,2
67,4
190,6
49,2
56,2
58,1
25,2
34,1
46,1
43,1
74,4
88,1
228,7
81,2
38,2
24,2
27,1
92,4
17,1
163,9
115,4
58,2
35,1
72,1
89,3
50,2
81,3
62,5
88,1
46,2
72,4
243,6
128,5
53,1
73,1
79,4
45,1
77,1
144,4
-1,1
45,1
41,1
34,1
47,1
75,2
161,3
136,6
25,2
24,1
65,1
48,2
144,6
36,1
21,1
90,3
95,3
30,1
84,2
22,1
45,1
100,3
72,2
42,1
162,8
70,2
80,5
19,2
-1,1
147,8
89,2
55,3
67,1
85,3
95,6
46,1
92,4
138,3
149,5
214,13
23,1
45,4
69,1
100,6
25,2
64,1
107,6
79,6
137,5
197,5
30,2
42,2
223,7
22,2
40,1
47,3
265,10
74,5
8,2
26,1
153,4
46,2
149,5
73,3
55,1
27,1
70,2
62,9
40,5
231,10
33,2
40,1
86,6
53,4
11,1
11,2
73,3
42,2
21,1
78,3
42,2
50,2
97,5
53,1
93,2
41,1
320,11
20,1
-1,2
152,7
165,12
25,2
19,1
39,1
58,3
112,5
148,4
31,1
230,9
31,1
142,8
9,2
123,4
229,9
78,2
15,1
177,6
305,9
18,1
29,4
63,2
35,1
24,2
34,1
50,3
83,7
22,2
199,8
44,3
51,2
217,8
173,7
71,3
61,2
26,1
93,3
72,1
91,3
49,1
119,4
257,7
25,2
173,5
26,1
196,12
25,2
153,10
274,8
31,2
79,7
83,3
54,1
89,5
203,9
7,1
44,1
25,2
105,10
54,1
26,3
128,8
202,9
41,4
106,2
119,3
32,4
167,5
77,5
19,2
155,5
96,5
99,5
36,2
154,8
143,4
41,1
39,2
60,2
23,1
25,1
14,1
20,1
31,1
110,4
24,1
34,2
93,3
32,1
35,4
91,7
137,7
59,1
34,2
28,1
75,3
74,5
50,2
68,3
63,2
-1,1
41,1
61,1
31,2
16,1
102,2
97,6
17,1
187,4
50,3
60,2
17,1
64,1
54,2
34,3
34,1
41,1
43,6
211,6
34,2
103,6
16,2
24,1
63,1
62,3
45,3
26,1
29,1
24,1
19,2
56,4
117,7
44,2
19,2
90,4
38,2
27,1
46,2
21,2
40,1
19,2
50,1
44,2
20,2
50,3
37,1
22,2
57,3
131,4
81,3
39,1
57,2
98,3
98,2
85,2
48,1
136,3
58,4
146,9
24,1
50,2
78,4
59,2
29,4
134,6
127,3
25,1
39,3
18,2
57,1
17,1
357,11
86,6
24,2
202,5
68,3
23,1
78,2
224,13
34,1
27,2
58,2
64,2
319,11
237,10
244,5
42,3
58,1
11,2
139,11
16,1
19,1
92,4
44,2
95,6
46,2
8,2
21,2
111,4
241,12
25,1
172,6
91,3
140,5
104,5
62,2
79,3
49,1
46,1
57,1
137,4
37,3
22,1
82,1
47,2
16,1
36,2
72,3
25,1
97,7
47,3
115,3
18,1
50,2
6,1
85,4
21,1
37,1
210,7
41,1
-1,1
233,9
26,2
122,3
455,17
19,2
91,2
40,1
104,5
30,2
107,5
16,1
84,7
47,1
25,2
134,5
112,5
67,2
18,1
129,7
88,2
36,1
27,2
245,9
24,1
20,2
78,2
31,2
42,3
46,1
46,5
272,12
54,1
137,6
83,4
182,7
61,3
147,6
211,10
69,1
60,4
81,2
7,1
219,8
53,3
37,2
89,4
191,7
12,1
56,1
4,1
110,3
26,1
114,5
79,3
37,1
180,8
89,2
161,11
94,6
18,1
45,1
20,2
18,2
6,1
21,1
33,2
91,2
51,2
69,4
112,5
96,2
63,2
28,2
11,2
155,5
104,8
33,2
218,10
37,2
16,1
221,10
18,2
175,8
39,2
64,9
75,3
41,2
186,9
82,2
207,7
48,1
16,2
20,2
23,2
70,1
47,3
105,3
31,1
31,2
101,3
96,2
400,12
86,5
140,3
67,4
200,8
74,2
66,5
74,4
47,2
43,3
60,6
28,1
40,1
51,1
84,6
91,3
49,2
49,2
119,5
17,1
23,1
31,2
58,4
58,1
79,5
20,1
108,4
48,4
207,6
60,5
63,3
19,1
65,2
24,2
19,1
46,1
17,1
252,8
94,6
31,2
78,2
35,2
39,1
58,1
32,1
244,6
-1,2
76,2
23,1
76,7
25,2
50,3
118,4
-1,1
110,6
19,1
60,4
-1,1
25,1
40,4
35,1
25,1
82,4
67,3
43,3
36,1
22,1
-1,2
88,5
40,2
28,1
19,1
41,3
32,2
114,6
20,1
47,1
32,1
23,2
26,1
23,2
37,2
22,2
45,2
52,3
-1,1
65,1
40,1
47,1
21,2
68,2
49,1
59,3
18,1
28,1
48,1
82,3
51,5
44,2
165,5
19,1
99,4
53,2
58,3
125,2
38,1
138,4
75,4
42,1
45,1
17,2
82,3
35,4
230,10
22,1
21,2
172,4
53,3
41,3
24,2
331,17
43,2
77,4
196,6
12,1
176,7
79,7
73,1
162,4
32,1
89,3
417,17
54,1
59,2
7,1
83,2
29,1
86,5
48,2
117,5
117,7
363,13
73,3
68,1
124,5
20,2
196,7
40,1
82,3
86,4
-1,1
180,6
73,1
45,1
27,1
14,1
72,4
37,2
38,2
143,6
70,2
60,1
27,1
64,2
99,3
112,3
35,2
9,1
27,1
58,5
64,2
39,1
97,5
28,2
40,2
64,2
69,4
94,6
176,8
208,7
46,3
39,2
14,2
15,1
58,1
105,7
24,1
344,8
15,1
141,6
161,11
71,2
94,7
7,2
37,1
61,2
21,3
13,2
79,4
332,9
52,2
112,5
56,4
66,3
69,2
35,1
17,1
31,2
114,4
51,2
18,1
7,1
52,1
60,2
7,2
20,2
127,9
130,2
9,2
79,2
45,2
60,3
-1,1
52,2
17,1
57,4
77,3
74,1
115,4
-1,1
8,1
15,1
76,2
57,1
44,1
103,2
14,1
29,1
20,1
27,2
41,2
24,1
60,1
54,1
240,12
20,2
46,1
38,1
87,4
39,1
145,6
20,2
20,1
23,1
105,5
23,2
39,2
17,2
40,3
36,1
56,3
60,1
42,1
77,2
41,2
39,2
44,2
35,2
82,4
103,2
50,1
22,1
50,2
25,1
89,4
35,1
42,1
62,1
35,1
37,1
43,2
69,2
55,1
46,1
119,4
118,4
18,1
55,1
33,2
24,1
46,1
21,1
17,1
44,1
42,2
96,2
54,2
201,7
55,4
41,3
13,1
109,2
101,3
46,1
54,2
13,1
18,2
53,4
342,16
28,1
168,5
73,1
163,9
90,7
-1,1
127,4
93,5
39,3
33,2
112,7
40,1
27,1
62,2
33,3
45,2
84,6
30,1
90,4
146,5
72,4
75,2
31,2
243,6
128,3
18,1
25,2
51,1
20,6
193,5
75,3
29,1
62,2
113,6
34,1
60,4
25,1
40,1
44,1
79,2
50,2
46,2
119,3
310,6
76,2
265,8
83,2
67,1
78,2
32,1
47,2
28,1
30,2
85,4
30,1
160,5
-2,3
352,8
21,2
35,1
37,1
80,1
39,2
69,3
21,1
137,4
208,5
32,3
32,1
26,2
1,2
64,1
62,2
30,4
73,2
39,3
19,1
104,5
63,3
40,1
36,1
115,2
14,2
149,6
133,5
100,5
39,2
19,2
47,2
103,3
13,1
23,1
179,7
51,3
38,1
214,6
136,8
44,2
233,8
202,9
178,7
28,3
28,2
176,8
17,1
129,4
45,1
5,1
178,9
66,1
64,4
74,5
200,7
45,4
87,3
113,3
86,4
50,2
104,7
17,1
58,2
-1,1
53,2
50,1
70,4
91,2
22,1
58,4
50,1
111,4
36,1
110,4
66,4
39,1
152,7
15,1
38,1
302,16
42,1
120,7
34,1
55,1
78,7
52,3
64,2
17,2
64,3
-1,2
26,3
67,3
17,1
34,2
37,1
27,1
65,3
54,1
19,2
43,1
40,1
142,7
45,2
42,1
32,1
63,4
81,4
35,1
149,6
19,2
70,3
55,2
86,3
40,1
41,1
10,1
31,1
63,4
44,1
125,5
33,1
91,7
37,1
19,2
51,1
51,2
17,1
33,4
18,2
60,4
21,1
39,3
22,1
24,1
34,2
54,1
51,2
85,3
58,3
18,1
17,1
18,2
59,4
58,1
39,1
37,4
46,1
80,3
76,4
53,1
43,1
17,2
66,3
65,3
61,4
83,5
47,2
18,1
110,3
102,4
117,6
21,1
33,1
21,2
21,1
26,2
25,1
29,1
50,1
37,1
60,3
28,1
57,1
69,2
32,1
23,1
75,6
23,1
21,2
80,2
92,3
39,2
51,1
31,2
43,1
41,1
46,1
58,1
49,1
50,2
31,1
128,9
34,1
82,4
55,3
35,1
112,9
176,7
13,2
100,5
111,6
11,2
65,3
11,1
66,2
12,2
115,3
11,2
236,9
96,3
48,2
47,2
57,2
86,3
50,1
17,1
316,12
107,6
87,2
19,2
46,4
114,3
97,5
38,1
58,1
135,4
23,1
21,2
72,1
161,4
137,3
56,2
48,1
102,3
143,3
185,5
69,1
85,3
31,1
141,3
14,1
110,3
50,1
143,3
47,1
110,3
80,1
30,3
42,4
40,2
79,3
40,1
204,7
84,2
96,2
50,2
30,1
23,1
27,2
128,5
43,1
72,3
92,3
50,3
145,8
153,4
76,1
46,1
26,1
72,1
55,1
134,3
67,2
78,2
183,7
70,3
53,1
47,2
118,5
100,3
40,2
26,1
15,1
296,13
30,2
94,4
29,1
88,2
52,3
49,1
85,1
53,2
43,1
213,10
31,2
74,3
286,10
51,2
-1,2
22,2
60,1
167,4
51,1
47,1
69,5
38,3
86,6
64,4
13,2
122,3
29,2
77,3
20,1
19,2
23,2
61,1
26,1
13,2
120,4
188,9
52,3
57,1
107,5
27,1
34,2
35,2
16,1
142,3
128,7
11,1
96,3
12,1
135,5
25,1
29,2
16,2
52,2
57,1
162,6
153,6
16,2
35,2
70,3
84,4
83,4
65,4
147,6
49,2
202,4
56,3
101,4
26,1
25,2
86,3
29,1
187,7
53,2
150,5
68,1
133,9
72,2
133,6
79,1
49,1
25,1
12,2
70,3
56,2
19,2
75,2
38,2
51,4
51,2
38,2
26,2
110,5
69,3
-1,2
63,2
29,1
49,1
45,1
26,2
53,1
53,1
-1,1
12,1
67,5
52,2
33,1
85,3
91,4
120,8
22,2
37,2
124,8
125,5
17,2
89,5
77,2
23,1
34,1
80,1
54,1
196,5
45,2
19,1
88,4
105,3
207,7
73,2
65,2
20,2
141,4
58,4
162,6
28,1
43,1
89,4
39,3
22,1
20,1
29,1
26,1
26,1
17,1
20,1
71,2
47,1
19,1
33,1
47,3
66,2
31,1
21,1
44,1
34,1
29,1
32,2
56,1
19,1
83,2
45,1
55,2
38,1
35,1
67,3
139,4
85,5
63,1
23,1
27,2
40,1
156,6
20,2
55,3
35,1
182,11
183,5
90,3
88,4
34,1
13,1
91,5
134,3
149,7
116,4
31,1
120,5
12,1
154,4
45,5
125,5
86,3
34,2
65,2
32,1
68,1
58,4
132,6
37,2
92,5
40,3
19,1
57,4
62,2
38,4
121,7
27,1
68,2
20,2
205,5
44,1
83,4
76,1
33,2
97,3
52,2
246,7
35,1
65,2
55,1
18,2
51,1
87,1
147,4
55,2
54,2
60,2
25,1
151,4
24,2
220,7
18,1
77,2
76,2
251,7
43,1
73,3
60,2
42,2
34,2
32,2
164,4
19,2
118,4
63,5
256,6
38,2
367,14
51,4
-1,1
123,6
31,1
53,1
123,9
170,9
70,3
196,7
31,1
21,1
49,3
119,4
4,1
197,8
112,5
73,3
28,1
51,2
117,3
47,2
37,1
36,1
28,1
144,6
70,1
30,1
62,2
83,5
73,5
77,2
68,3
113,5
101,4
10,1
184,7
13,2
202,6
67,5
105,6
21,2
232,6
220,9
56,2
2,1
8,2
63,2
34,4
43,1
303,12
215,9
57,2
246,10
124,5
117,7
134,10
57,2
20,2
168,5
119,7
167,4
145,3
12,2
25,2
300,17
69,2
51,3
69,2
116,3
58,2
37,2
61,4
23,1
42,1
71,2
20,2
109,5
104,4
34,1
173,8
28,4
51,2
129,5
167,7
110,11
39,2
81,3
89,4
24,1
32,1
25,2
91,4
49,1
13,1
25,1
452,18
56,2
279,7
47,1
93,3
19,2
36,1
29,1
30,2
19,1
116,5
116,5
83,2
75,4
99,3
138,5
43,1
173,4
90,6
239,4
23,1
28,2
48,2
42,2
13,2
38,2
69,4
78,4
14,1
147,5
29,2
30,1
25,1
28,2
41,3
63,2
95,4
-1,1
34,2
43,1
18,1
81,3
45,1
129,4
75,6
41,4
38,1
24,1
93,3
57,3
30,1
28,1
30,2
39,4
20,2
132,3
20,2
21,1
54,1
19,2
30,1
39,1
80,4
104,6
42,1
20,2
23,1
47,3
23,2
154,3
21,1
24,1
178,5
46,1
36,1
126,4
39,2
21,1
73,3
29,1
58,1
32,1
31,1
52,3
77,4
25,1
62,2
104,4
57,1
119,3
99,3
148,6
39,2
19,2
220,6
29,1
102,2
117,3
58,2
140,6
33,1
39,1
72,2
164,9
100,5
107,6
48,2
68,2
70,5
79,2
82,3
77,6
53,2
100,7
11,1
8,1
41,2
139,12
40,2
97,4
67,2
85,4
48,2
107,7
84,3
15,2
47,1
46,3
95,2
37,2
74,3
52,4
41,1
38,1
21,2
64,2
17,1
67,1
7,2
67,2
194,4
157,3
35,1
112,4
80,2
139,4
22,1
47,2
87,4
194,6
276,8
18,1
53,1
244,10
42,1
95,3
105,2
59,1
102,3
4,2
29,1
47,3
90,3
67,3
281,8
43,4
146,4
186,7
128,4
61,1
21,2
65,1
25,1
83,4
166,7
51,2
25,1
45,1
51,1
135,5
85,4
51,2
154,3
60,3
28,2
60,1
28,1
33,1
234,12
72,1
23,1
18,2
44,2
45,3
111,3
192,7
47,2
26,2
84,3
41,2
267,7
33,4
328,6
23,1
110,4
310,9
143,4
-1,1
87,5
113,5
31,1
75,4
127,6
98,6
149,8
156,5
117,5
19,1
44,7
66,2
147,5
105,4
6,1
184,9
63,2
84,3
52,2
51,3
44,2
139,8
244,8
67,2
12,2
127,3
42,2
57,4
27,1
109,4
73,6
32,3
179,6
51,1
39,1
99,5
18,1
88,6
28,1
34,4
45,1
47,3
51,4
41,1
129,6
30,1
313,13
71,3
129,5
106,5
17,1
185,8
76,3
133,5
103,6
23,2
24,2
274,11
68,4
17,1
100,5
106,5
74,2
40,1
63,4
3,2
100,4
48,3
26,1
103,6
45,4
22,1
29,1
12,1
111,3
48,1
77,3
148,5
45,4
66,1
75,4
255,7
80,3
257,13
147,5
27,2
14,2
180,4
16,1
36,1
12,1
38,1
100,2
128,4
49,2
66,1
41,4
235,14
25,2
45,2
15,1
29,1
25,1
50,1
84,2
50,2
50,2
59,3
71,1
35,2
17,1
31,2
71,1
26,1
256,8
18,1
61,5
31,1
152,5
122,6
24,1
59,2
59,1
61,2
36,3
33,1
42,2
16,1
-1,1
38,2
19,2
126,4
57,1
23,2
39,1
79,5
27,1
64,3
20,1
22,1
39,2
18,1
22,1
25,1
45,1
20,2
27,1
102,5
28,1
16,1
125,5
58,1
121,5
45,1
41,4
61,3
24,1
69,2
23,2
84,3
47,1
55,1
32,2
49,3
47,1
196,7
54,3
107,4
45,2
25,1
36,3
62,2
45,1
40,1
91,5
97,5
40,3
30,1
89,2
10,2
137,5
74,2
41,3
103,5
64,2
26,3
-1,2
47,5
158,9
22,2
49,3
249,12
48,2
167,6
23,1
37,2
93,4
44,1
67,3
129,5
88,5
39,1
75,5
105,2
37,2
25,1
49,1
69,2
22,2
150,6
21,1
152,5
40,1
51,2
21,1
49,1
67,3
110,2
194,7
65,2
89,4
22,1
301,10
180,6
403,15
124,8
100,3
33,1
230,7
97,3
137,2
26,2
44,1
67,3
37,2
120,3
24,1
19,1
45,2
83,4
180,9
52,1
-1,1
163,11
28,1
40,2
178,5
41,1
107,2
-1,1
79,1
63,1
36,1
20,2
307,10
3,1
80,2
177,4
95,2
150,9
112,5
92,4
245,4
27,1
3,1
178,6
42,2
38,2
215,9
24,1
154,6
247,5
61,1
98,6
120,2
29,2
66,2
253,9
24,2
143,5
43,1
45,2
-1,2
18,1
-1,1
35,1
122,2
55,2
263,11
34,1
80,3
119,4
115,4
223,18
22,2
69,1
268,11
239,10
102,3
155,6
49,2
137,4
274,8
45,2
95,8
140,6
12,2
79,7
40,4
303,11
40,2
43,2
281,13
45,2
22,1
297,9
128,3
34,3
18,1
101,4
40,1
74,2
10,1
195,11
54,1
22,2
10,2
23,1
41,1
38,1
221,11
23,1
103,5
-1,2
13,2
640,20
41,1
255,7
230,8
95,4
43,1
30,2
81,3
57,3
54,1
9,1
226,11
15,1
9,1
34,2
84,2
82,4
29,2
57,1
37,1
31,1
23,1
16,1
39,2
16,1
33,1
59,3
88,4
78,4
16,1
122,3
63,3
81,1
6,2
35,2
149,6
123,6
75,2
72,4
179,8
17,1
74,4
143,4
57,3
24,1
178,4
78,2
51,2
107,6
16,2
27,2
135,4
49,6
19,1
60,2
93,7
85,3
20,2
40,3
47,4
59,3
39,2
93,8
170,6
37,1
24,2
20,1
183,5
25,2
44,4
40,2
131,8
18,2
195,5
48,1
134,9
76,3
117,3
41,2
36,1
85,3
38,1
24,2
77,3
18,2
16,1
46,1
66,4
17,1
35,1
40,1
110,4
16,1
21,1
56,2
42,1
21,1
16,1
28,1
50,1
91,7
66,3
21,1
19,2
81,3
49,2
93,3
20,1
41,3
30,1
18,1
40,2
20,1
42,2
147,4
16,2
27,1
15,2
23,1
21,2
24,1
41,1
19,2
26,1
35,3
18,1
75,3
20,1
-1,2
21,1
32,2
38,2
39,2
23,1
61,3
133,9
17,1
54,4
40,3
30,2
71,3
51,2
85,2
13,1
49,1
35,2
56,1
48,1
38,1
97,8
21,2
64,3
39,1
-1,2
38,1
64,2
37,2
51,1
28,1
75,3
29,2
72,2
11,1
78,3
48,5
95,3
24,1
65,2
202,8
57,1
64,2
31,2
195,5
45,2
190,10
63,5
111,5
80,1
84,6
69,2
132,5
48,2
85,4
50,2
114,5
121,2
20,1
197,8
106,4
171,6
43,4
24,2
63,3
18,1
96,3
52,2
74,2
137,3
233,9
72,6
75,1
40,3
29,1
53,2
29,2
61,2
84,1
178,6
160,6
92,2
21,1
-1,1
9,1
39,1
41,2
35,1
95,9
110,5
25,1
85,4
243,11
37,1
75,2
37,1
102,8
78,5
49,3
161,7
246,8
154,3
178,10
6,1
85,2
31,2
51,2
16,1
92,5
129,4
65,3
52,2
146,5
124,6
33,1
94,4
34,2
127,3
39,2
18,1
173,12
127,3
233,8
112,9
181,8
65,1
69,4
102,2
37,1
53,1
28,2
